pseudo_uprn,epc,glazing,tenure,property_type
1BDA3265CD,1,Double/triple glazed,Rented,House
A729EB48F6,1,Double/triple glazed,Rented,Maisonette
9C839F9E6F,1,Double/triple glazed,Owner-occupied,House
F7A8684714,1,,,
608C3A5FBE,1,Double/triple glazed,Owner-occupied,House
1BB66F2D99,1,Double/triple glazed,,
D2054AEA6C,1,Double/triple glazed,Rented,Flat
1E931F247A,1,Double/triple glazed,,Flat
1BBCCA233C,1,Double/triple glazed,,
F7F918EA97,1,Double/triple glazed,Rented,Flat
AF5E4A1320,1,Double/triple glazed,Rented,House
32BFB79392,1,Double/triple glazed,Rented,Flat
E15FB45F5A,1,Double/triple glazed,Rented,Maisonette
AAB5FF4627,1,Double/triple glazed,Rented,Flat
5FF7304C65,1,Double/triple glazed,,
795D8547DD,1,Double/triple glazed,Owner-occupied,Flat
5D05C07C43,1,Double/triple glazed,Owner-occupied,House
D64D910604,1,Double/triple glazed,,Flat
603F4F8052,1,Double/triple glazed,Rented,House
7EE0229F37,1,Double/triple glazed,Rented,House
424D1718D8,1,Double/triple glazed,Rented,House
E318397692,1,,,
66C94D09C2,1,Double/triple glazed,Owner-occupied,Maisonette
1A168BB450,1,,Owner-occupied,House
E29D212564,1,Double/triple glazed,Rented,Flat
DB4806B7BF,1,Double/triple glazed,,
07B4496B62,1,Double/triple glazed,,
501C3EA401,1,Double/triple glazed,Rented,Flat
9FA9DB69F8,1,Double/triple glazed,Rented,House
07352CDF6D,1,Double/triple glazed,Rented,Maisonette
7CCCAB8129,1,Double/triple glazed,Rented,House
7269BB8836,1,,,
F7393446A0,1,Double/triple glazed,,
B498E325A6,1,Double/triple glazed,,
C3B2D0F64C,1,,,
358648BC5E,1,Double/triple glazed,,Flat
3A1A194A3A,1,Double/triple glazed,,
FD50756F46,1,Double/triple glazed,Owner-occupied,House
A7D830DE76,1,Double/triple glazed,,
37C8EFC234,1,Double/triple glazed,,House
40AD7C4A4F,1,Double/triple glazed,,
6B35176757,1,Double/triple glazed,,
48259E7F0A,1,Double/triple glazed,Rented,Flat
4187D132DE,1,Double/triple glazed,Rented,House
1C7E72A4C7,1,Double/triple glazed,Owner-occupied,House
F028C2AB7C,1,Double/triple glazed,Rented,Flat
B270BAF9D6,1,Double/triple glazed,Rented,Flat
09A0A49B16,1,Single glazed,Rented,Flat
A9237F1E62,1,Double/triple glazed,,
1A58E91FD9,1,Double/triple glazed,Owner-occupied,Flat
1CA57C9008,1,Double/triple glazed,Rented,Maisonette
31BDB8A806,1,Double/triple glazed,Rented,House
0FA8D98106,1,Double/triple glazed,Rented,Flat
61BDF20B46,1,Double/triple glazed,Rented,House
E8F39D0A37,1,Double/triple glazed,,
0422B80EDB,1,Double/triple glazed,,
42CEF3C5F5,1,Double/triple glazed,,
ECA4F680B4,1,Double/triple glazed,Rented,Flat
DEBEA7F7A6,1,Double/triple glazed,,
9BE457D973,1,Double/triple glazed,,
8DE5A2525F,1,Double/triple glazed,Rented,Flat
E74CEF5988,1,Double/triple glazed,,
4247A88E93,1,Double/triple glazed,,
2FBD238135,1,Double/triple glazed,,
4C0BA3FE3E,1,Double/triple glazed,Rented,Flat
6EE9C7B634,1,Double/triple glazed,Owner-occupied,Flat
73879BAF58,1,,Owner-occupied,House
1177C6577E,1,Double/triple glazed,Owner-occupied,Flat
CB71934430,1,Double/triple glazed,Rented,Flat
7ECB217C95,1,Double/triple glazed,Rented,Flat
32813EE187,1,Double/triple glazed,Rented,Flat
6207969514,1,Double/triple glazed,Rented,Maisonette
21B9B5B0AD,1,Double/triple glazed,,
51B980C05C,1,,Rented,Flat
79749CFDFF,1,Double/triple glazed,,
106946803E,1,Double/triple glazed,Rented,Flat
490F4FFB0E,1,Double/triple glazed,Rented,Flat
73271B8E91,1,Double/triple glazed,Rented,Flat
C41C6A206D,1,Double/triple glazed,Owner-occupied,House
B055CC89F3,1,Double/triple glazed,,
8709314C67,1,Double/triple glazed,,
18AF72E9D4,1,Double/triple glazed,Rented,Flat
A3C060F5B8,1,Double/triple glazed,Owner-occupied,House
FE5DE659CE,1,Double/triple glazed,,Flat
5D78478B52,1,Double/triple glazed,,Flat
963A109F32,1,Double/triple glazed,Rented,House
8A11CB1576,1,Double/triple glazed,,
024EDDD134,1,Double/triple glazed,Rented,House
BBC3D4C574,1,,Rented,Flat
BC4F1B1E37,1,Double/triple glazed,,
D9CA74FD1A,1,Double/triple glazed,,
33CC530577,1,Double/triple glazed,Rented,Maisonette
DA4F95B7E0,1,,,Flat
FB90C8265A,1,,,
2DCCB7B43F,1,Double/triple glazed,,
9DC142CDF1,1,Double/triple glazed,Rented,Flat
F9FF3F0A62,1,Double/triple glazed,,House
BAFF94A259,1,Double/triple glazed,Rented,House
66F4CCE780,1,Double/triple glazed,Rented,House
F2C6A225FB,1,Double/triple glazed,Rented,House
8D54AF7CF5,1,Double/triple glazed,Rented,Maisonette
FFD0E7BDF1,1,,,
5FA9702914,1,Double/triple glazed,Rented,House
61767F3120,1,Double/triple glazed,,
F27D8F8004,1,Double/triple glazed,Rented,House
E3EE2B8518,1,Double/triple glazed,Owner-occupied,House
F9736FDA34,1,Double/triple glazed,,
21CA071BB1,1,Double/triple glazed,,
5ED9FD9D03,1,Double/triple glazed,Rented,Flat
CF1FE74725,1,Double/triple glazed,Rented,Maisonette
C75047851B,1,Double/triple glazed,Rented,Flat
17D6348E4C,1,Double/triple glazed,Rented,House
03DE091234,1,,Owner-occupied,House
C988799522,1,Double/triple glazed,,Flat
8ADC855855,1,,Rented,Flat
825D5B7257,1,Double/triple glazed,,
3FE4164FF0,1,Double/triple glazed,Owner-occupied,Flat
630D1E874D,1,Double/triple glazed,Rented,Maisonette
860DAF2D54,1,Double/triple glazed,Rented,House
D74BF38EA9,1,Double/triple glazed,Owner-occupied,House
915D974268,1,Double/triple glazed,Owner-occupied,Flat
270ABC1303,1,Double/triple glazed,Rented,Flat
377C01EB92,1,,Rented,House
5FE453F3F9,1,Double/triple glazed,,
3B367573FB,1,Double/triple glazed,,
1081768720,1,Double/triple glazed,Rented,House
FDC9C313B6,1,,Rented,House
E94C3E6CE9,1,Double/triple glazed,,
1C5AA8C127,1,Double/triple glazed,Rented,House
613D8FC297,1,Double/triple glazed,,
88AD8BB82B,1,,Rented,Flat
546A95249A,1,Double/triple glazed,Rented,House
0D9A3AA119,1,Double/triple glazed,Owner-occupied,House
8C3E9864F3,1,Double/triple glazed,,
9499FAFB89,1,Double/triple glazed,Rented,Flat
C586AA5DAF,1,Double/triple glazed,,
4E6FFF6CFC,1,Double/triple glazed,,
F65CAE693E,1,Double/triple glazed,Rented,Maisonette
F938482990,1,Double/triple glazed,Rented,Flat
BCCAB7588D,1,Double/triple glazed,Owner-occupied,Flat
B092C6BCEB,1,,Owner-occupied,House
57C0D022B7,1,Double/triple glazed,,
7B5A8DE61F,1,Double/triple glazed,Owner-occupied,House
DACD0D3663,1,Double/triple glazed,,
CBE350534D,1,Double/triple glazed,Owner-occupied,Flat
4C51B59E81,1,Double/triple glazed,Rented,Maisonette
67C08948B3,1,Double/triple glazed,,
C109E1DCEA,1,,Rented,House
69FF9D2928,1,Double/triple glazed,,
758D5A04A1,1,,,
045F30E00B,1,Double/triple glazed,,
42FF53F5B1,1,Double/triple glazed,Rented,House
C806070672,1,Double/triple glazed,,
CB30B36141,1,,,
23BEBEF07C,1,Double/triple glazed,,
116680E962,1,Double/triple glazed,,
555886DC1D,1,,,
66AA86798E,1,Double/triple glazed,Rented,House
287B182218,1,Double/triple glazed,,
1B253709A9,1,Double/triple glazed,Rented,Flat
7195F9460A,1,Double/triple glazed,,
01DEDFDE3A,1,Double/triple glazed,Rented,Flat
45EEA65300,1,Double/triple glazed,Owner-occupied,House
9E2F268311,1,Double/triple glazed,,Flat
A20FC0172A,1,Double/triple glazed,Rented,House
1F1630B40E,1,,,
AE6EE0B8D4,1,,Owner-occupied,House
0780AD8F5D,1,,Rented,Flat
61E6AC0D52,1,Double/triple glazed,Rented,House
644FD06A59,1,,Owner-occupied,House
B676D1C0F5,1,Double/triple glazed,Rented,House
BC60A53A04,1,Double/triple glazed,Rented,House
EDD5D5E290,1,Double/triple glazed,Rented,Flat
33E4FBD77D,1,Double/triple glazed,,
C058E89CA1,1,Double/triple glazed,,
94C8556AF9,1,Double/triple glazed,Rented,Flat
A062C535BB,1,,Rented,Flat
BD62297C39,1,Double/triple glazed,Rented,Maisonette
B161179F49,1,Double/triple glazed,,
0B024599F4,1,Double/triple glazed,Rented,House
AA51F46CDE,1,Double/triple glazed,Owner-occupied,House
1142C187A0,1,Double/triple glazed,,
FFD613DFF7,1,Double/triple glazed,Owner-occupied,House
05F3030F41,1,Double/triple glazed,Owner-occupied,Flat
BA0B0B881A,1,Double/triple glazed,Owner-occupied,Flat
B3A895897A,1,,Owner-occupied,House
2DEB94E181,1,Double/triple glazed,Rented,Maisonette
D3F3A7AE87,1,Double/triple glazed,Owner-occupied,Flat
131DF6CCD6,1,Double/triple glazed,Rented,House
C0C5D4E973,1,Double/triple glazed,,
8F7DBDB757,1,Double/triple glazed,Rented,Flat
50190081BE,1,Double/triple glazed,Rented,Maisonette
A458E42D85,1,Double/triple glazed,Owner-occupied,House
450293722E,1,,Rented,House
9641EF55A4,1,Double/triple glazed,Owner-occupied,Maisonette
842E7FAC61,1,,,
C747FF6724,1,Double/triple glazed,,House
D6C82B31C2,1,Double/triple glazed,Rented,Flat
19C04BEC20,1,Double/triple glazed,Rented,House
5655CA94DF,1,Double/triple glazed,,
A343922BA3,1,Double/triple glazed,Rented,Flat
1E95A73F5A,1,Double/triple glazed,,
4C36C99088,1,Double/triple glazed,,
2190A7FB4C,1,,Rented,Flat
5A971D9B41,1,Double/triple glazed,,
FC44CF82DC,1,,,
B1E581342A,1,,Rented,Flat
F86C964FB7,1,Double/triple glazed,Rented,Flat
D718CF972E,1,Double/triple glazed,,
58CF1A904F,1,,,
5D1EE0CE98,1,Double/triple glazed,Owner-occupied,Flat
26BF6C461E,1,Double/triple glazed,Rented,House
98B4BD5552,1,,,
59D8454152,1,Double/triple glazed,,
ACAED1DC45,1,,Owner-occupied,House
1000DB6DE8,1,,,
AA3B70A4F0,1,,Rented,House
7EF2C0A53E,1,Double/triple glazed,Rented,Flat
6867A5729E,1,Double/triple glazed,Rented,Flat
0E278E11E6,1,Double/triple glazed,,
0C80FBDB70,1,Double/triple glazed,,
639E12AC5B,1,Double/triple glazed,Rented,Flat
A8A8B9DBB7,1,Double/triple glazed,Rented,Flat
A96E0AB29E,1,Double/triple glazed,Owner-occupied,House
D3AD6D73EA,1,Double/triple glazed,Rented,Flat
1363EC6AD4,1,Double/triple glazed,Rented,Maisonette
3E70B84D91,1,Double/triple glazed,Rented,House
38046E9CAF,1,Double/triple glazed,Rented,Flat
576E45835D,1,Double/triple glazed,,
7914B46293,1,Double/triple glazed,,
BC7D2B6AEF,1,,Owner-occupied,House
5692CD69F4,1,Double/triple glazed,,
3C663AFE60,1,,Owner-occupied,House
82A39796AE,1,,,
BA519BC35D,1,Double/triple glazed,Owner-occupied,House
044C5D2B84,1,Double/triple glazed,,
89A3A5873A,1,Double/triple glazed,Rented,House
F9797AE876,1,Double/triple glazed,Rented,House
B7E6521C5B,1,Double/triple glazed,,
7E1FD3CE2A,1,,Rented,Flat
344AFB73F5,1,Double/triple glazed,Rented,Flat
8294916EFA,1,Double/triple glazed,,
F2682ABE29,1,,,
8A2305A850,1,Double/triple glazed,,
145A58D60F,1,Double/triple glazed,Rented,Flat
C14E573C27,1,,Owner-occupied,House
659EF27B56,1,Double/triple glazed,Rented,Flat
69A9EE7DD5,1,Double/triple glazed,Owner-occupied,Flat
95B33C3EA9,1,Double/triple glazed,Owner-occupied,Flat
7BC330763F,1,Double/triple glazed,Rented,House
01812E3B37,1,Double/triple glazed,Rented,Flat
FEA49EE795,1,Double/triple glazed,,
351AD72AFF,1,Double/triple glazed,,
3C385714C5,1,Double/triple glazed,Rented,Flat
4486C32697,1,Double/triple glazed,,Flat
A222078754,1,Double/triple glazed,Rented,Maisonette
DF8E4D61B5,1,Double/triple glazed,Rented,Flat
C4C3F8E483,1,Double/triple glazed,Rented,Maisonette
9759B9F22F,1,Double/triple glazed,Rented,Flat
BD34903B9B,1,Double/triple glazed,Rented,House
FDAB81CA5F,1,Double/triple glazed,Rented,Flat
AA5E28EE88,1,Double/triple glazed,Owner-occupied,House
3F70A2FD0D,1,Double/triple glazed,Owner-occupied,Flat
C64C95F27C,1,Double/triple glazed,Owner-occupied,Flat
C0868A34B4,1,Double/triple glazed,,
E6713B9297,1,Double/triple glazed,Rented,House
0F96BA5D33,1,Double/triple glazed,Owner-occupied,Flat
4D96A9E4FF,1,,,Flat
3565BC4761,1,,,
C1FCA318BC,1,Double/triple glazed,Owner-occupied,House
8E39BA882A,1,Double/triple glazed,,
72911A1206,1,Double/triple glazed,Rented,Maisonette
515F5E7724,1,Double/triple glazed,,
ECB2777864,1,,Rented,Maisonette
E12735AE88,1,Double/triple glazed,Rented,Maisonette
86F10A8989,1,,,Flat
74A24C2587,1,Double/triple glazed,Rented,Flat
4C062AAD13,1,Double/triple glazed,Rented,House
CF2BD6F585,1,Double/triple glazed,Owner-occupied,Flat
4F14C10938,1,Double/triple glazed,,
7AB3878DEF,1,Double/triple glazed,,
3E125E30C5,1,Double/triple glazed,Rented,House
C987DD359C,1,Double/triple glazed,,
9498A13E9B,1,Double/triple glazed,,
77EE51DE65,1,Double/triple glazed,,
ECFD00C8E5,1,,Rented,Flat
F28CB65398,1,Double/triple glazed,Rented,House
6E2F3120CD,1,Double/triple glazed,,
06E59CBAFA,1,Double/triple glazed,,
4E75A8A178,1,Double/triple glazed,Rented,Maisonette
244CD07C5E,1,Double/triple glazed,Rented,Flat
0AFB5D45EC,1,Double/triple glazed,,
A600F7EBD0,1,Double/triple glazed,,Flat
03E0B7432F,1,,,
2AC90738B8,1,Double/triple glazed,,
370ACBF9DA,1,Double/triple glazed,Owner-occupied,Flat
95CC3742C7,1,Double/triple glazed,Rented,House
51DDC845CB,1,Double/triple glazed,,House
6FEAA086C5,1,Double/triple glazed,,
0F66BE57F7,1,Double/triple glazed,,
87355402FB,1,Double/triple glazed,Owner-occupied,Flat
EFA2218813,1,Double/triple glazed,,
997D8CC665,1,Double/triple glazed,,
256E9574E1,1,Double/triple glazed,Owner-occupied,House
50FAFD5A3E,1,Double/triple glazed,,
77A638725A,1,Double/triple glazed,Rented,Flat
565DC01B4F,1,Double/triple glazed,Rented,Flat
1757579035,1,,Rented,House
BF9AEB3EED,1,Double/triple glazed,,
F16E9E3E15,1,Double/triple glazed,Rented,House
3621DCC361,1,Double/triple glazed,,
79B7E5038C,1,Double/triple glazed,,
BFA8B955A4,1,Double/triple glazed,,Maisonette
5D732714BF,1,Double/triple glazed,,
652E6B5C36,1,Double/triple glazed,,
C3889A11C2,1,Double/triple glazed,,
F2C3859EDD,1,Double/triple glazed,,
F87C2F1C92,1,Double/triple glazed,,
BEC0F2E9A8,1,Double/triple glazed,,
3F30960719,1,Double/triple glazed,Rented,Flat
49B1186CE8,1,Double/triple glazed,Rented,House
9D0F3E190C,1,Double/triple glazed,Rented,Maisonette
47E8C73073,1,,Owner-occupied,Flat
25C4536EEA,1,Double/triple glazed,Rented,Maisonette
CF25E68264,1,Double/triple glazed,,
F439C78BF0,1,Double/triple glazed,,Maisonette
6F4D9F738C,1,Double/triple glazed,Rented,House
908CEFCFCF,1,,,
1F8E0132A5,1,Double/triple glazed,Owner-occupied,House
13632E3636,1,Double/triple glazed,Rented,Maisonette
3AB0A3CCA1,1,Double/triple glazed,Owner-occupied,House
4B9ABE6D8E,1,,,
49D54C9831,1,Double/triple glazed,Rented,House
133130D8DE,1,Double/triple glazed,Owner-occupied,House
C1891F642B,1,Double/triple glazed,Owner-occupied,Flat
7B9F83CA96,1,Double/triple glazed,Rented,Flat
DE01E3BC19,1,,,
D94B5D788A,1,Double/triple glazed,Rented,House
4B6F3F3D6C,1,,Rented,House
32E51F2914,1,Double/triple glazed,,
06E994C149,1,,Rented,Flat
3FABDB9411,1,,,
AAB7E4AD12,1,Double/triple glazed,Rented,House
49D955C2CC,1,,,
21EDFD1C33,1,Double/triple glazed,,
DF4D154FF9,1,Double/triple glazed,Rented,Flat
4C5CFB3D6A,1,Double/triple glazed,Owner-occupied,Maisonette
5481921C5C,1,Double/triple glazed,Owner-occupied,Flat
C15916D2C1,1,Double/triple glazed,Rented,Flat
B8741A6B6E,1,Double/triple glazed,Owner-occupied,House
5D9531250A,1,Double/triple glazed,Rented,House
C33BD78A28,1,Double/triple glazed,Rented,House
B09627163A,1,Double/triple glazed,,
B7493B185C,1,Double/triple glazed,Owner-occupied,House
79D6221448,1,Double/triple glazed,,
A7627B072F,1,Double/triple glazed,,
51F59EFC75,1,Double/triple glazed,Owner-occupied,House
BF5D929658,1,Double/triple glazed,Owner-occupied,House
C3EFD91954,1,Double/triple glazed,Rented,Maisonette
7D22D1E020,1,Double/triple glazed,,
0A2A099296,1,,Rented,House
1BA46B5B6A,1,Double/triple glazed,Rented,Maisonette
86588450FB,1,Double/triple glazed,,
E8BD9A382A,1,,Owner-occupied,House
C333B539F8,1,Double/triple glazed,,
0F2A9CB669,1,Double/triple glazed,Owner-occupied,House
786C25CE6C,1,Double/triple glazed,Rented,Flat
4E6447B121,1,Double/triple glazed,Owner-occupied,House
92D962DF7F,1,Double/triple glazed,,
FE646B8A1C,1,Double/triple glazed,Rented,Maisonette
5588927EE7,1,Double/triple glazed,,
D31B39BD85,1,Double/triple glazed,Owner-occupied,House
196033491E,1,Double/triple glazed,,
6B1F70ABC1,1,Double/triple glazed,,
D2E3E9AFA2,1,Double/triple glazed,Owner-occupied,House
39EF23786B,1,Double/triple glazed,Rented,Flat
5B18895AEF,1,Double/triple glazed,Rented,Flat
53B9AA623F,1,,Rented,Flat
AF6BB749C9,1,Double/triple glazed,Rented,Flat
B896130E60,1,Double/triple glazed,Rented,Flat
9FB6A35276,1,Double/triple glazed,Rented,Flat
353A4DEDD7,1,Double/triple glazed,,
B1AAA9D4DA,1,,Rented,Maisonette
CCB7570141,1,Double/triple glazed,,
1265C9D0D5,1,Double/triple glazed,Owner-occupied,House
E4688C493C,1,Double/triple glazed,Owner-occupied,House
B094B2D0B8,1,,Rented,Flat
2C080BA235,1,,Rented,Flat
7B3DA2593F,1,Double/triple glazed,Rented,Flat
8E2452CD47,1,Double/triple glazed,Rented,Flat
ABD115BFA5,1,Double/triple glazed,Rented,Flat
F700DF6D05,1,Double/triple glazed,,
4482575ECC,1,Double/triple glazed,Owner-occupied,Flat
3AC3B30CB1,1,Double/triple glazed,,
C71D1FDBE3,1,Double/triple glazed,Rented,House
0AB0CDFE99,1,Double/triple glazed,Rented,House
07C97E8243,1,Double/triple glazed,Rented,House
DFE6789627,1,Double/triple glazed,Rented,House
D313E7031E,1,Double/triple glazed,,
71AE824988,1,Double/triple glazed,Rented,Flat
1171B4DE35,1,Double/triple glazed,Rented,Flat
C3E2957D1F,1,Double/triple glazed,Rented,House
6F06280449,1,Double/triple glazed,Rented,House
232912F482,1,Double/triple glazed,,
D935DE90B5,1,Double/triple glazed,Rented,Flat
614F416BB6,1,Double/triple glazed,,
829468DC24,1,Double/triple glazed,Rented,House
BE9D5794C4,1,Double/triple glazed,,
64A58433D1,1,Double/triple glazed,Owner-occupied,House
013422F5AA,1,,Rented,House
C58257B3CD,1,Double/triple glazed,Rented,Flat
3510593875,1,Double/triple glazed,,
EDEE8C62DD,1,Double/triple glazed,Owner-occupied,House
EC23E4ED06,1,,Owner-occupied,Flat
517E876942,1,Double/triple glazed,,Flat
F4B6FDF31A,1,Double/triple glazed,,
F4B277168C,1,Double/triple glazed,Rented,House
71B6B8581C,1,Double/triple glazed,,Flat
C0F7213BED,1,,Rented,House
A067AF77BA,1,Double/triple glazed,,
06AE1E2DFB,1,Double/triple glazed,Rented,Maisonette
F43A4A80C4,1,Double/triple glazed,Rented,Flat
D0C07147EE,1,Double/triple glazed,Owner-occupied,Flat
300FEBD4F1,1,Double/triple glazed,Owner-occupied,House
1DE3F09D65,1,Double/triple glazed,Rented,Flat
BBEDDB3770,1,Double/triple glazed,Rented,House
B457501DFB,1,Double/triple glazed,Rented,Maisonette
35C139378A,1,Double/triple glazed,Owner-occupied,House
776121A6E3,1,Double/triple glazed,Rented,Flat
BDC65EB746,1,Double/triple glazed,Owner-occupied,House
BF2C63ACA0,1,Double/triple glazed,Rented,House
39A6888465,1,Double/triple glazed,,
FB16EAE06B,1,Double/triple glazed,,
CA27421442,1,Double/triple glazed,Rented,House
524761DEF0,1,Double/triple glazed,Rented,Flat
8EF5315360,1,Double/triple glazed,Owner-occupied,House
BA6AFE9861,1,Double/triple glazed,,
A74BF4565D,1,Double/triple glazed,,
04CD6CC249,1,,Rented,Flat
C5AD71F87A,1,Double/triple glazed,Rented,House
249AB8C17A,1,Double/triple glazed,Rented,House
BF1BED87F2,1,Double/triple glazed,Owner-occupied,House
51344CC467,1,Double/triple glazed,Owner-occupied,House
66A6AFD0EE,1,Double/triple glazed,Owner-occupied,House
2D6B0AE736,1,Double/triple glazed,Rented,House
03501D29A9,1,Double/triple glazed,Rented,Flat
B0730A64C6,1,Double/triple glazed,Owner-occupied,House
38EC6DDCAC,1,Double/triple glazed,,
0ABFFD7EF8,1,Double/triple glazed,Rented,Flat
1DED7FC401,1,Double/triple glazed,,
A368ADD96B,1,Double/triple glazed,,
9848E1D585,1,,Rented,Flat
6E8A2BAABB,1,Double/triple glazed,Owner-occupied,Flat
43BF49F657,1,Double/triple glazed,Rented,House
B0DD05633B,1,Double/triple glazed,,
4A259F4001,1,Double/triple glazed,Rented,House
67D55F1EFB,1,Double/triple glazed,Rented,House
E48B8C43F6,1,,Rented,House
4F1B700D82,1,Double/triple glazed,Rented,Flat
0478ED4789,1,Double/triple glazed,Rented,Maisonette
AF7E3CB55D,1,Double/triple glazed,,
D453E9DC8A,1,,,
97DB119461,1,Double/triple glazed,Owner-occupied,House
43FCB8DD9B,1,Double/triple glazed,Rented,Maisonette
2597878608,1,Double/triple glazed,,
12DB656AC7,1,Double/triple glazed,,
21825AAABC,1,,,
C2BDAA91BF,1,Double/triple glazed,Owner-occupied,Flat
2A8ED3BCA3,1,Double/triple glazed,,
5BE25B27EE,1,Double/triple glazed,Rented,Flat
45C92044ED,1,Double/triple glazed,,
A32BEB6640,1,Double/triple glazed,,
2146AC162B,1,Double/triple glazed,,Flat
FA0CD3309E,1,Double/triple glazed,Owner-occupied,House
5D698A54C1,1,,,Flat
42B4B736EB,1,Double/triple glazed,Rented,Flat
9E969683A7,1,Double/triple glazed,Rented,Flat
7D9935D9FF,1,Double/triple glazed,,
94AEE074EE,1,Double/triple glazed,Rented,House
